id,name,origin,teaType,ingredients,flavorProfile,bitterness,sweetness,floralNotes,spiceLevel,aroma,caffeine,calories,preparationTime,steepTemperature,waterRatio,healthBenefits,moodTags,season,price,rating,reviewsCount,description,foodPairings,imageUrl
TEA-IN-0312,Sikkim Royal Orthodox Muscatel Lot #941 '26,Sikkim (Ravangla Highlands),Sikkim Temi,100% Organic Single Estate Temi Leaves,Sweet Floral; Peach; Caramel,2.3,8.3,8.5,2.0,8.4,43,2,4,90,2.5g per 200ml (or 1:1 milk-water for Chai),Pure Organic Nutrition; Skin Vitality,Refreshed; Focused; Serene,First Flush Spring,1117.0,4.57,335,"An exquisite handcrafted sikkim temi harvest from the famed terroirs of Sikkim (Ravangla Highlands). Imbued with prominent sensory notes of Sweet Floral, Peach, Caramel, this blend exhibits an aroma rating of 8.4/10. Specially curated for refreshed, focused rituals, it offers potent pure organic nutrition, skin vitality.",Dhokla with Green Chilies; Spicy Bhakarwadi & Mathri,https://images.unsplash.com/photo-1576092768241-dec231879fc3?auto=format&fit=crop&w=800&q=80
TEA-IN-0313,First Flush Spring Champagne Lot #540,Darjeeling (Singbulli),Darjeeling,100% Hand-Picked Camellia Sinensis Single Estate Darjeeling Leaves,Citrus Zest; Honeysuckle; Pine Wood,3.1,8.9,7.5,1.9,9.0,40,0,3,88,2.5g per 200ml (or 1:1 milk-water for Chai),Cellular Protection; Gentle Vitality; Heart Wellness,Calm; Uplifted,All Season,1975.0,4.4,336,"An exquisite handcrafted darjeeling harvest from the famed terroirs of Darjeeling (Singbulli). Imbued with prominent sensory notes of Citrus Zest, Honeysuckle, Pine Wood, this blend exhibits an aroma rating of 9.0/10. Specially curated for calm, uplifted rituals, it offers potent cellular protection, gentle vitality.",Spicy Bhakarwadi & Mathri; Crisp Hot Samosas with Mint & Tamarind Chutney,https://images.unsplash.com/photo-1546852199-2d8e8c4aa477?auto=format&fit=crop&w=800&q=80
TEA-IN-0314,Assam Tippy Golden Flowery Orange Pekoe Lot #126 '24,Assam (Upper Brahmaputra Valley),Assam,100% High-Grade Assam Whole Leaf & Golden Buds (Camellia Sinensis var. Assamica),Molasses; Malty; Woody; Caramel,7.4,5.2,3.3,2.1,8.6,57,1,4,100,2.5g per 200ml (or 1:1 milk-water for Chai),High Sustained Energy; Metabolic Fire,Energetic; Motivated; Cozy; Focused,Second Flush Summer,535.0,4.42,59,"An exquisite handcrafted assam harvest from the famed terroirs of Assam (Upper Brahmaputra Valley). Imbued with prominent sensory notes of Molasses, Malty, Woody, this blend exhibits an aroma rating of 8.6/10. Specially curated for energetic, motivated rituals, it offers potent high sustained energy, metabolic fire.",Kolkata Style Kathi Rolls; Irani Cafe Bun Maska & Chai,https://images.unsplash.com/photo-1571934811356-5cc061b6821f?auto=format&fit=crop&w=800&q=80
TEA-IN-0315,Cinnamon Bark & Clove Monsoon Chai,Mumbai Heritage,Masala Chai,"Assam CTC Black Tea, Green Cardamom Pods, Crushed Dry Ginger, Ceylon Cinnamon, Cloves, Black Pepper, Star Anise, Saffron",Spicy; Ginger (Adrak); Sweet Heat,3.1,4.3,3.9,7.7,9.7,51,35,6,98,2.5g per 200ml (or 1:1 milk-water for Chai),Immunity Shield; Cold & Cough Relief,Refreshed; Energetic,Monsoon Special,336.0,4.8,82,"An exquisite handcrafted masala chai harvest from the famed terroirs of Mumbai Heritage. Imbued with prominent sensory notes of Spicy, Ginger (Adrak), Sweet Heat, this blend exhibits an aroma rating of 9.7/10. Specially curated for refreshed, energetic rituals, it offers potent immunity shield, cold & cough relief.",Dhokla with Green Chilies; Shrewsbury Butter Biscuits; Kashmiri Girda Flatbread with Butter,https://images.unsplash.com/photo-1544787219-7f47ccb76574?auto=format&fit=crop&w=800&q=80
TEA-IN-0316,Royal Kashmiri Saffron Almond Kahwa,Kashmir (Gulmarg Hills),Kashmir Kahwa,"Kashmiri Green Tea Leaves, Pampore Pure Saffron Strands, Green Cardamom, Cinnamon, Crushed Almond Slivers, Dried Rose Petals",Cardamom; Cinnamon; Sweet Almond; Saffron (Kesar),1.3,8.6,6.4,5.7,9.3,18,5,5,81,2.5g per 200ml (or 1:1 milk-water for Chai),Calming Warmth; Stress Relief; Immunity Boost,Refreshed; Meditative; Cozy; Calm,First Flush Spring,1461.0,4.9,163,"An exquisite handcrafted kashmir kahwa harvest from the famed terroirs of Kashmir (Gulmarg Hills). Imbued with prominent sensory notes of Cardamom, Cinnamon, Sweet Almond, this blend exhibits an aroma rating of 9.3/10. Specially curated for refreshed, meditative rituals, it offers potent calming warmth, stress relief.",Warm Cardamom Nankhatai; Irani Cafe Bun Maska & Chai,https://images.unsplash.com/photo-1563822249548-9a72b6353cd1?auto=format&fit=crop&w=800&q=80
TEA-IN-0317,Blue Mountain Aromatic Orthdox,Nilgiri (Ooty Highlands),Nilgiri,100% High-Elevation Nilgiri Camellia Sinensis,Crisp Fruit; Light Malt; Plum,2.8,7.1,7.3,1.7,8.4,41,0,4,91,2.5g per 200ml (or 1:1 milk-water for Chai),Daily Refreshment; Heart Health; Antioxidant Rich; Gentle Alertness,Calm; Creative; Uplifted; Focused,Second Flush Summer,822.0,4.43,145,"An exquisite handcrafted nilgiri harvest from the famed terroirs of Nilgiri (Ooty Highlands). Imbued with prominent sensory notes of Crisp Fruit, Light Malt, Plum, this blend exhibits an aroma rating of 8.4/10. Specially curated for calm, creative rituals, it offers potent daily refreshment, heart health.",Crisp Hot Samosas with Mint & Tamarind Chutney; Kolkata Style Kathi Rolls; Irani Cafe Bun Maska & Chai,https://images.unsplash.com/photo-1597481499750-3e6b22637e12?auto=format&fit=crop&w=800&q=80
TEA-IN-0318,Brahmi & Shankhpushpi Memory Tonic '24,Madhya Pradesh Herbal Forests,Ayurvedic Tisane,"Organic Tulsi (Holy Basil), Ashwagandha Root, Wild Himalayan Turmeric, Brahmi Leaves, Licorice (Mulethi), Fennel Seeds (Saunf), Lemongrass",Cooling; Sweet Earthy; Woody; Fennel Sweetness,0.5,6.8,6.9,2.9,8.6,0,1,7,95,2.5g per 200ml (or 1:1 milk-water for Chai),Cortisol / Stress Reduction; Immunity Fortification,Calm; Soothing; Relaxed; Cozy,First Flush Spring,331.0,4.64,43,"An exquisite handcrafted ayurvedic tisane harvest from the famed terroirs of Madhya Pradesh Herbal Forests. Imbued with prominent sensory notes of Cooling, Sweet Earthy, Woody, this blend exhibits an aroma rating of 8.6/10. Specially curated for calm, soothing rituals, it offers potent cortisol / stress reduction, immunity fortification.",Kashmiri Girda Flatbread with Butter; Crisp Onion & Paneer Pakoras; Traditional Osmania Butter Biscuits,https://images.unsplash.com/photo-1544787219-7f47ccb76574?auto=format&fit=crop&w=800&q=80
TEA-IN-0319,Himalayan Cedar Scented Kangra,Himachal Pradesh (Kangra Valley),Kangra Valley,100% Certified GI Tagged Kangra Valley Whole Leaf Tea,Floral; Roasted Corn; Nutty,1.8,6.5,7.0,0.9,8.3,42,0,3,79,2.5g per 200ml (or 1:1 milk-water for Chai),Digestive Ease; High Polyphenols; Antioxidant Shield,Calm; Refreshed,Monsoon Special,873.0,4.51,333,"An exquisite handcrafted kangra valley harvest from the famed terroirs of Himachal Pradesh (Kangra Valley). Imbued with prominent sensory notes of Floral, Roasted Corn, Nutty, this blend exhibits an aroma rating of 8.3/10. Specially curated for calm, refreshed rituals, it offers potent digestive ease, high polyphenols.",Kashmiri Girda Flatbread with Butter; Crisp Onion & Paneer Pakoras; Spicy Bhakarwadi & Mathri,https://images.unsplash.com/photo-1576092768241-dec231879fc3?auto=format&fit=crop&w=800&q=80
TEA-IN-0320,High Altitude Cloud Pluck Temi Red Lot #566,Sikkim (Ravangla Highlands),Sikkim Temi,100% Organic Single Estate Temi Leaves,Muscatel; Peach; Sweet Floral; Caramel,2.8,8.3,8.6,2.9,8.2,34,0,3,85,2.5g per 200ml (or 1:1 milk-water for Chai),L-Theanine Serenity; Cardiovascular Support,Calm; Refreshed; Serene,Monsoon Special,508.0,4.51,155,"An exquisite handcrafted sikkim temi harvest from the famed terroirs of Sikkim (Ravangla Highlands). Imbued with prominent sensory notes of Muscatel, Peach, Sweet Floral, this blend exhibits an aroma rating of 8.2/10. Specially curated for calm, refreshed rituals, it offers potent l-theanine serenity, cardiovascular support.",Crisp Hot Samosas with Mint & Tamarind Chutney; Warm Cardamom Nankhatai,https://images.unsplash.com/photo-1576092768241-dec231879fc3?auto=format&fit=crop&w=800&q=80
TEA-IN-0321,Castleton Muscatel Supreme Lot #377 '24,Darjeeling (Singbulli),Darjeeling,100% Hand-Picked Camellia Sinensis Single Estate Darjeeling Leaves,Honey; Honeysuckle; Apricot,3.0,5.5,8.0,0.7,9.2,51,3,4,90,2.5g per 200ml (or 1:1 milk-water for Chai),Mental Clarity; Cellular Protection; Gentle Vitality; Heart Wellness,Calm; Refreshed,Winter Warmth,2096.0,4.46,351,"An exquisite handcrafted darjeeling harvest from the famed terroirs of Darjeeling (Singbulli). Imbued with prominent sensory notes of Honey, Honeysuckle, Apricot, this blend exhibits an aroma rating of 9.2/10. Specially curated for calm, refreshed rituals, it offers potent mental clarity, cellular protection.",Kashmiri Girda Flatbread with Butter; Kolkata Style Kathi Rolls; Crisp Onion & Paneer Pakoras,https://images.unsplash.com/photo-1546852199-2d8e8c4aa477?auto=format&fit=crop&w=800&q=80
TEA-IN-0322,Brahmaputra Valley Bold Red '24,Assam (Mangaldai),Assam,100% High-Grade Assam Whole Leaf & Golden Buds (Camellia Sinensis var. Assamica),Bold Body; Malty; Woody; Dark Cocoa; Molasses,4.7,5.3,2.4,2.7,8.2,61,4,5,97,2.5g per 200ml (or 1:1 milk-water for Chai),Immune Strength; Metabolic Fire,Motivated; Cozy; Focused,Autumnal Harvest,447.0,4.51,315,"An exquisite handcrafted assam harvest from the famed terroirs of Assam (Mangaldai). Imbued with prominent sensory notes of Bold Body, Malty, Woody, this blend exhibits an aroma rating of 8.2/10. Specially curated for motivated, cozy rituals, it offers potent immune strength, metabolic fire.",Kolkata Style Kathi Rolls; Warm Cardamom Nankhatai,https://images.unsplash.com/photo-1514733670139-4d87a1941d55?auto=format&fit=crop&w=800&q=80
TEA-IN-0323,Royal Elaichi & Kesar Rich Chai Lot #210 '24,Mumbai Heritage,Masala Chai,"Assam CTC Black Tea, Green Cardamom Pods, Crushed Dry Ginger, Ceylon Cinnamon, Cloves, Black Pepper, Star Anise, Saffron",Cardamom (Elaichi); Creamy; Sweet Heat; Cinnamon (Dalchini),3.0,6.1,1.8,8.7,9.5,50,22,6,95,2.5g per 200ml (or 1:1 milk-water for Chai),Digestive Comfort; Immunity Shield; Anti-inflammatory; Instant Warming,Energetic; Uplifted; Cozy,Second Flush Summer,353.0,4.42,161,"An exquisite handcrafted masala chai harvest from the famed terroirs of Mumbai Heritage. Imbued with prominent sensory notes of Cardamom (Elaichi), Creamy, Sweet Heat, this blend exhibits an aroma rating of 9.5/10. Specially curated for energetic, uplifted rituals, it offers potent digestive comfort, immunity shield.",Kashmiri Girda Flatbread with Butter; Spicy Bhakarwadi & Mathri; Traditional Osmania Butter Biscuits,https://images.unsplash.com/photo-1571934811356-5cc061b6821f?auto=format&fit=crop&w=800&q=80
TEA-IN-0324,Pink Salted Noon Chai (Sheer Chai) Lot #762,Kashmir (Srinagar Valley),Kashmir Kahwa,"Kashmiri Green Tea Leaves, Pampore Pure Saffron Strands, Green Cardamom, Cinnamon, Crushed Almond Slivers, Dried Rose Petals",Delicate Green; Saffron (Kesar); Sweet Almond; Floral Honey; Nutty,1.2,6.3,9.1,6.7,9.2,22,2,3,84,2.5g per 200ml (or 1:1 milk-water for Chai),Digestive Fire; Immunity Boost,Calm; Cozy,Second Flush Summer,1526.0,4.36,277,"An exquisite handcrafted kashmir kahwa harvest from the famed terroirs of Kashmir (Srinagar Valley). Imbued with prominent sensory notes of Delicate Green, Saffron (Kesar), Sweet Almond, this blend exhibits an aroma rating of 9.2/10. Specially curated for calm, cozy rituals, it offers potent digestive fire, immunity boost.",Poha with Roasted Peanuts; Dhokla with Green Chilies; Warm Cardamom Nankhatai,https://images.unsplash.com/photo-1563822249548-9a72b6353cd1?auto=format&fit=crop&w=800&q=80
TEA-IN-0325,Emerald Dew Nilgiri Green '24,Nilgiri (Coonoor),Nilgiri,100% High-Elevation Nilgiri Camellia Sinensis,Bright Citrus; Light Malt; Plum,1.5,8.2,6.4,0.5,8.7,41,1,4,86,2.5g per 200ml (or 1:1 milk-water for Chai),Weight Balance; Heart Health; Antioxidant Rich,Refreshed; Uplifted,All Season,1439.0,4.87,288,"An exquisite handcrafted nilgiri harvest from the famed terroirs of Nilgiri (Coonoor). Imbued with prominent sensory notes of Bright Citrus, Light Malt, Plum, this blend exhibits an aroma rating of 8.7/10. Specially curated for refreshed, uplifted rituals, it offers potent weight balance, heart health.",Dhokla with Green Chilies; Crisp Hot Samosas with Mint & Tamarind Chutney,https://images.unsplash.com/photo-1597481499750-3e6b22637e12?auto=format&fit=crop&w=800&q=80
TEA-IN-0326,Turmeric Ginger Curcumin Immunity Guard '25,Kerala (Western Ghats),Ayurvedic Tisane,"Organic Tulsi (Holy Basil), Ashwagandha Root, Wild Himalayan Turmeric, Brahmi Leaves, Licorice (Mulethi), Fennel Seeds (Saunf), Lemongrass",Warm Ginger; Fennel Sweetness; Cooling; Woody; Botanical,1.6,6.9,8.0,3.0,8.5,0,0,6,97,2.5g per 200ml (or 1:1 milk-water for Chai),Cortisol / Stress Reduction; Immunity Fortification,Calm; Meditative,Monsoon Special,458.0,4.8,240,"An exquisite handcrafted ayurvedic tisane harvest from the famed terroirs of Kerala (Western Ghats). Imbued with prominent sensory notes of Warm Ginger, Fennel Sweetness, Cooling, this blend exhibits an aroma rating of 8.5/10. Specially curated for calm, meditative rituals, it offers potent cortisol / stress reduction, immunity fortification.",Gulab Jamun with Rosewater Syrup; Crisp Onion & Paneer Pakoras,https://images.unsplash.com/photo-1544787219-7f47ccb76574?auto=format&fit=crop&w=800&q=80
TEA-IN-0327,Palampur Orthodox Spring Gold '25,Himachal Pradesh (Palampur),Kangra Valley,100% Certified GI Tagged Kangra Valley Whole Leaf Tea,Floral; Roasted Corn; Sweet Vegetal; Pine Mist; Mellow Green,2.6,7.9,8.1,1.5,8.8,33,4,2,79,2.5g per 200ml (or 1:1 milk-water for Chai),High Polyphenols; Digestive Ease; Metabolic Balance,Refreshed; Uplifted; Focused; Calm,Second Flush Summer,493.0,4.31,370,"An exquisite handcrafted kangra valley harvest from the famed terroirs of Himachal Pradesh (Palampur). Imbued with prominent sensory notes of Floral, Roasted Corn, Sweet Vegetal, this blend exhibits an aroma rating of 8.8/10. Specially curated for refreshed, uplifted rituals, it offers potent high polyphenols, digestive ease.",Dhokla with Green Chilies; Gulab Jamun with Rosewater Syrup; Crisp Onion & Paneer Pakoras,https://images.unsplash.com/photo-1576092768241-dec231879fc3?auto=format&fit=crop&w=800&q=80
TEA-IN-0328,High Altitude Cloud Pluck Temi Red Lot #397 '26,"Sikkim (Temi Tea Estate, South Sikkim)",Sikkim Temi,100% Organic Single Estate Temi Leaves,Honeyed Wood; Muscatel; Peach; Sweet Floral,1.8,7.2,6.7,1.6,8.7,34,4,3,85,2.5g per 200ml (or 1:1 milk-water for Chai),Pure Organic Nutrition; L-Theanine Serenity; Cardiovascular Support; Skin Vitality,Refreshed; Focused; Calm,Winter Warmth,1552.0,4.5,36,"An exquisite handcrafted sikkim temi harvest from the famed terroirs of Sikkim (Temi Tea Estate, South Sikkim). Imbued with prominent sensory notes of Honeyed Wood, Muscatel, Peach, this blend exhibits an aroma rating of 8.7/10. Specially curated for refreshed, focused rituals, it offers potent pure organic nutrition, l-theanine serenity.",Spicy Bhakarwadi & Mathri; Traditional Osmania Butter Biscuits; Irani Cafe Bun Maska & Chai,https://images.unsplash.com/photo-1576092768241-dec231879fc3?auto=format&fit=crop&w=800&q=80
TEA-IN-0329,Vintage Muscatel Wonder Lot #753,Darjeeling (Castle Castleton),Darjeeling,100% Hand-Picked Camellia Sinensis Single Estate Darjeeling Leaves,Apricot; Floral; Green Apple,2.5,8.6,9.7,1.9,9.2,34,3,4,89,2.5g per 200ml (or 1:1 milk-water for Chai),Cellular Protection; Gentle Vitality; Heart Wellness,Calm; Refreshed; Meditative,Autumnal Harvest,728.0,4.66,375,"An exquisite handcrafted darjeeling harvest from the famed terroirs of Darjeeling (Castle Castleton). Imbued with prominent sensory notes of Apricot, Floral, Green Apple, this blend exhibits an aroma rating of 9.2/10. Specially curated for calm, refreshed rituals, it offers potent cellular protection, gentle vitality.",Shrewsbury Butter Biscuits; Spicy Bhakarwadi & Mathri; Irani Cafe Bun Maska & Chai,https://images.unsplash.com/photo-1594631252845-29fc4cc8cde9?auto=format&fit=crop&w=800&q=80
TEA-IN-0330,Assam Tippy Golden Flowery Orange Pekoe Lot #580,Assam (Mangaldai),Assam,100% High-Grade Assam Whole Leaf & Golden Buds (Camellia Sinensis var. Assamica),Honey; Molasses; Caramel; Toasted Grain,5.6,6.4,2.4,4.2,7.1,76,0,4,99,2.5g per 200ml (or 1:1 milk-water for Chai),Cardiovascular Support; Immune Strength,Motivated; Focused,Winter Warmth,714.0,4.34,48,"An exquisite handcrafted assam harvest from the famed terroirs of Assam (Mangaldai). Imbued with prominent sensory notes of Honey, Molasses, Caramel, this blend exhibits an aroma rating of 7.1/10. Specially curated for motivated, focused rituals, it offers potent cardiovascular support, immune strength.",Poha with Roasted Peanuts; Gulab Jamun with Rosewater Syrup; Crisp Hot Samosas with Mint & Tamarind Chutney,https://images.unsplash.com/photo-1571934811356-5cc061b6821f?auto=format&fit=crop&w=800&q=80
TEA-IN-0331,Royal Elaichi & Kesar Rich Chai Lot #942,Kolkata Street Estate,Masala Chai,"Assam CTC Black Tea, Green Cardamom Pods, Crushed Dry Ginger, Ceylon Cinnamon, Cloves, Black Pepper, Star Anise, Saffron",Cardamom (Elaichi); Ginger (Adrak); Peppery; Cinnamon (Dalchini); Clove (Laung),4.4,5.5,1.2,9.4,9.7,62,18,6,96,2.5g per 200ml (or 1:1 milk-water for Chai),Digestive Comfort; Anti-inflammatory,Energetic; Uplifted; Comforting; Cozy,First Flush Spring,581.0,4.38,69,"An exquisite handcrafted masala chai harvest from the famed terroirs of Kolkata Street Estate. Imbued with prominent sensory notes of Cardamom (Elaichi), Ginger (Adrak), Peppery, this blend exhibits an aroma rating of 9.7/10. Specially curated for energetic, uplifted rituals, it offers potent digestive comfort, anti-inflammatory.",Crisp Hot Samosas with Mint & Tamarind Chutney; Kolkata Style Kathi Rolls,https://images.unsplash.com/photo-1544787219-7f47ccb76574?auto=format&fit=crop&w=800&q=80
TEA-IN-0332,Rose Petal & Kashmiri Cardamom Kahwa Lot #953,Kashmir (Srinagar Valley),Kashmir Kahwa,"Kashmiri Green Tea Leaves, Pampore Pure Saffron Strands, Green Cardamom, Cinnamon, Crushed Almond Slivers, Dried Rose Petals",Saffron (Kesar); Cardamom; Sweet Almond; Floral Honey; Nutty,1.8,8.8,7.0,6.5,9.2,18,4,4,84,2.5g per 200ml (or 1:1 milk-water for Chai),Stress Relief; Skin Glow & Radiance,Calm; Cozy,Second Flush Summer,904.0,4.37,321,"An exquisite handcrafted kashmir kahwa harvest from the famed terroirs of Kashmir (Srinagar Valley). Imbued with prominent sensory notes of Saffron (Kesar), Cardamom, Sweet Almond, this blend exhibits an aroma rating of 9.2/10. Specially curated for calm, cozy rituals, it offers potent stress relief, skin glow & radiance.",Gulab Jamun with Rosewater Syrup; Kashmiri Girda Flatbread with Butter,https://images.unsplash.com/photo-1563822249548-9a72b6353cd1?auto=format&fit=crop&w=800&q=80
TEA-IN-0333,Glendale High-Grown Special '24,Nilgiri (Ooty Highlands),Nilgiri,100% High-Elevation Nilgiri Camellia Sinensis,Light Malt; Honey; Sweet Melon; Bright Citrus; Plum,2.2,8.0,6.4,1.1,8.2,42,4,4,85,2.5g per 200ml (or 1:1 milk-water for Chai),Weight Balance; Heart Health; Daily Refreshment,Calm; Refreshed; Uplifted,Second Flush Summer,1343.0,4.66,282,"An exquisite handcrafted nilgiri harvest from the famed terroirs of Nilgiri (Ooty Highlands). Imbued with prominent sensory notes of Light Malt, Honey, Sweet Melon, this blend exhibits an aroma rating of 8.2/10. Specially curated for calm, refreshed rituals, it offers potent weight balance, heart health.",Shrewsbury Butter Biscuits; Kashmiri Girda Flatbread with Butter; Traditional Osmania Butter Biscuits,https://images.unsplash.com/photo-1597481499750-3e6b22637e12?auto=format&fit=crop&w=800&q=80
